"HCF","OBS_TOMBO"
5165,Det. por G. Hatschbach em 2005 como L. speciosa
5166,
5167,
5168,
5169,Det. por G. Hatschbach como A. tomentosa (Schizaeaceae) em 2005
5170,
5171,duplicata
5172,Det. por G. Hatschbach em 2005 como pertencente a Mimosaceae
5173,
5174,unicata
5175,Det. por L.T. Dombrowski como X. savanensis
5176,
5177,
5178,
5179,duplicata
5180,
5181,Det. por G.Hatschbach em 2005 como pertencente a Mimosaceae
5182,
5183,
5184,
5185,Det. por T.D.Pennington em 2004 como pertencente a Mimosaceae
5186,unicata
5187,
5188,
5189,
5190,
5191,
5192,
5193,duplicata
5194,
5195,Det. por G. Hatschbach em 2005 como P. ruderale
5196,
5197,unicata
5198,duplicata
5199,
5200,
5201,
5202,duplicata
5203,
5204,
5205,
5206,
5207,Det. por J. Cordeiro & E. Barbosa em 2007 como Mikania cordifolia
5208,
5209,
5210,Det. por J. Cordeiro & E.Barboza em 2007 como B. spicata em Caesalpinaceae
5211,
5212,
5213,duplicata
5214,
5215,
5216,
5217,
5218,
5219,
5220,
5221,
5222,Det. por J. Cordeiro & E. Barbosa em 2007 como T. bartramia
5223,
5224,
5225,
5226,
5227,
5228,Det.por J. Cordeiro & E.D. Lozano em 2009 como Myrcia rostrata
5229,det. como Calathea eichleri por J. Cordeiro & E. Barboza em 2008 eC. medio-picta
5230,Det. por M.G. Caxambu em 15/V/2007 como pertencente a Caesalpinaceae
5231,
5232,
5233,
5234,
5235,
5236,
5237,
5238,duplicata
5239,Det. por M.G. Caxambu em 27/VI/2007 como Eclipta alba
5240,
5241,
5242,
5243,
5244,
5245,
5246,
5247,
5248,duplicata
5249,
5250,
5251,
5252,
5253,unicata
5254,Det. por M.G. Caxambu em 17/V/2006 como M. luteo-rubra
5255,
5256,
5257,
5258,
5259,duplicata
5260,Det. por J. Cordeiro & E. Barbosa em 2007 como Croton thermarum
5261,
5262,anterior// det por M.G. Caxambu em 11/VI/2007 como B. parviflora
5263,Det. por  J. Cordeiro &  E.D. Lozano em 2009 como Gomidesia sellowiana
5264,duplicata
5265,
5266,
5267,duplicata
5268,
5269,Det. por J. Cordeiro & E. Barboza em 2007 como S. pterota
5270,Det. por M.G. Caxambu em 14/VI/2007 como pertencente a Mimosaceae
5271,"Anteriormente como R. rosaefolius, até 26/XI/2007"
5272,duplicata
5273,Det. por M.G. Caxambu em 14/VI/2007 como Phoradendron linearifolium
5274,Det. por M.G. Caxambu em 17/V/2007
5275,
5276,
5277,
5278,Det. por M.G. Caxambu em 17/V/2007 como pertencente a Caesalpinaceae
5279,
5280,Det. por M.G. Caxambu em 17/V/2007 como pertencente a Mimosaceae
5281,
5282,Det. por J. Cordeiro & E. Barbosa em 2007 como Cordia monosperma
5283,
5284,
5285,
5286,Det por J.Cordeiro & E.Barboza em 2007 como B. geminata e Caesalpinaceae
5287,duplicata
5288,
5289,
5290,
5291,
5292,
5293,
5294,
5295,
5296,
5297,
5298,
5299,
5300,
5301,
5302,
5303,duplicata
5304,
5305,
5306,
5307,
5308,
5309,
5310,
5311,
5312,
5313,Det.por M.G. Caxambu em 12/VI/2007 como pertencente a Caesalpinaceae
5314,
5315,
5316,
5317,
5318,
5319,
5320,
5321,
5322,
5323,
5324,
5325,
5326,
5327,
5328,Det. por M.G. Caxambu em 14/VI/2007 como pertencente a Mimosaceae
5329,
5330,
5331,
5332,
5333,Det. por M.G. Caxambu em 11/VI/2007 como Tragia sellowiana
5334,
5335,
5336,
5337,
5338,
5339,Det. por J. Cordeiro & E. Barboza em 2007 como Ruellia angustifolia
5340,
5341,Det. por J. Cordeiro & E. Barbosa em X/2007 como Heterocondylus  grandis
5342,Det. por J.Cordeiro & E.Barbosa em 2007 como L. subglaucescens
5343,
5344,Det. por A.R. Silva em 14/VI/2007 como T. semitriloba
5345,
5346,
5347,Det. por M.G. Caxambu em 30/V/2007 como Ulmaceae
5348,
5349,
5350,Set por M.G. Caxambu como M. fluminensis em 16/VI/2007
5351,Det. por J.Cordeiro & E.Barboza em 2007 como Serjania
5352,
5353,
5354,Det. por M.G. Caxambu em 14/VI/2007 como Phoradendron ensifolium
5355,
5356,
5357,
5358,
5359,Det. por M.G. Caxambu em 14/VI/2007 como pertencente a Mimosaceae
5360,
5361,Det. por M.G. Caxambu em 30/V/2007 como pertencente a Asclepiadaceae
5362,
5363,
5364,
5365,
5366,
5367,
5368,Det. por J. Cordeiro & E. Barboza em 2007 como O corniculata
5369,
5370,duplicata
5371,
5372,
5373,duplicata
5374,unicata
5375,
5376,
5377,
5378,duplicata
5379,duplicata
5380,
5381,
5382,duplicata
5383,
5384,
5385,
5386,
5387,
5388,
5389,
5390,
5391,
5392,
5393,
5394,Det. por O.S. Ribas em 2005 como pertencente a Mimosaceae
5395,
5396,Det. por O.S. Ribas em 2005 como pertencente a Mimosaceae
5397,Det. por O.S. Ribas em 2003 como pertencente a Mimosaceae
5398,
5399,Det. por A. Rapini como pertencente a Asclepiadaceae
5400,
5401,
5402,
5403,
5404,
5405,unicata
5406,Det. por O.S. Ribas em 2007 como pertencente a Mimosaceae
5407,
5408,
5409,
5410,
5411,
5412,
5413,
5414,
5415,
5416,
5417,
5418,
5419,
5420,
5421,
5422,
5423,
5424,
5425,duplicata
5426,
5427,
5428,
5429,Det. por R.M. Silva em 2005 como Rollinia emarginata
5430,"Det. por A.R. Smith em 2005 como Grammitidaceae, gên. Terpsichore"
5431,duplicata
5432,Det. por R.G. Udulutsch em 2006 como Paragonia pyramidata
5433,
5434,
5435,
5436,
5437,
5438,
5439,
5440,
5441,
5442,
5443,
5444,
5445,
5446,Det. por R.M. Silva em 2005 como Rollinia emarginata
5447,
5448,
5449,
5450,
5451,
5452,
5453,
5454,
5455,
5456,
5457,
5458,
5459,
5460,
5461,
5462,
5463,
5464,
5465,
5466,Det. por M.G. Caxambu em 26/VI/2007 como pertencente a Caesalpinaceae
5467,duplicata
5468,
5469,
5470,
5471,
5472,
5473,anterior// det. como C. pachystachya por J. Cordeiro em 2008
5474,
5475,
5476,Det. por M.G. Caxambu em 20/II/2008 como Tabebuia impetiginosa
5477,Det. por M.G. Caxambu em 22/VII/2007 como Metastelma scoparium (Asclepiadaceae)
5478,
5479,
5480,
5481,Det. por M.G. Caxambu em 22/VII/2007 como Platyaechmea distichantha
5482,
5483,
5484,
5485,Com presença de Squamidium nigricans
5486,
5487,Det. por M.G. Caxambu em 05/IX/2007 como Eclipta alba
5488,
5489,
5490,
5491,
5492,
5493,
5494,
5495,
5496,
5497,
5498,
5499,
5500,
5501,Det. por J. Cordeiro em 2008 como Sticherus lanuginosus
5502,
5503,
5504,
5505,
5506,
5507,
5508,
5509,
5510,
5511,Det. por J. Cordeiro & E.Barbosa em 2007 como pertencente a Caesalpinaceae
5512,
5513,Det. por J. Cordeiro & E. Barboza em 2007 como Ditassa
5514,
5515,Det. por J. Cordeiro & E. Barboza em 2007 como Canna limbata
5516,Det. por J. Cordeiro & E. Barbosa em 2011 como pertencente a Herreriaceae
5517,duplicata
5518,Det. por J. Cordeiro em 2008 como A. phyllitidis em Schizaeaceae
5519,Det. por J. Cordeiro & E.Barbosa em 2007 como Sebastiania hispida
5520,Det. por M.G. Caxambu em 08/VIII/2007 como pertencente a Caesalpinaceae
5521,
5522,
5523,Det. por M.G. Caxambu em 08/VIII/2007 como Zanthoxylum chiloperone
5524,
5525,
5526,
5527,
5528,
5529,
5530,Det. por M.G. Caxambu em 08/VIIII/2007 como Mascagnia benthamiana
5531,
5532,
5533,
5534,
5535,
5536,
5537,Det. por J. Cordeiro & E. Barboza em 2007 como Cleome aculeata ssp. aculeata
5538,
5539,Det. por M.G. Caxambu em 09/VIII/2007 como pertencente a Caesalpinaceae
5540,
5541,
5542,
5543,"Det. por J. Cordeiro & E. Barbosa como pertencente a Mimosaceae, em 2007"
5544,
5545,Det. por J. Cordeiro & E. barbosa  em 2008 como I. tubata
5546,Det. por J. Cordeiro & E. Barboza em 2007 como Chamaesyce hyssopifolia
5547,duplicata
5548,
5549,
5550,
5551,Det. por J.Cordeiro & E.Barbosa em 2007 como pertencente a Caesalpinaceae
5552,
5553,
5554,det. por J. Cordeiro & E. Barboza em 2007 como Croton astraeatus
5555,
5556,
5557,
5558,
5559,
5560,
5561,
5562,
5563,
5564,
5565,
5566,duplicata
5567,
5568,duplicata
5569,duplicata
5570,
5571,
5572,
5573,Det. por E. Barboza & T. Tuleski em 2009 como S. recurva
5574,
5575,Det. por J. Cordeiro & E.Barbosa em 2007 como Ocotea suaveolens
5576,Det. por S. Alcantra em X/2007 como Arrabidaea florida
5577,
5578,
5579,unicata
5580,
5581,
5582,
5583,Det. por M.G. Caxambu em 13/XI/2007 como Sebastiania hispida
5584,
5585,
5586,
5587,
5588,
5589,
5590,
5591,duplicata
5592,
5593,
5594,
5595,
5596,
5597,
5598,
5599,
5600,
5601,
5602,
5603,
5604,duplicata
5605,Det. por M.G. Caxambu em 11/IX/2008 como pertencente a Mimosaceae
5606,
5607,
5608,
5609,
5610,Det. por J. Cordeiro & V.C. Martin em 2010 como C. diffusa
5611,
5612,
5613,
5614,
5615,
5616,
5617,Det. por J. Cordeiro em 2008 como pertencente a Caesalpinaceae
5618,Det. por M.G. Caxambu em 15/VIII/2007 como pertencente a Caesalpinaceae
5619,Det. por J. Cordeiro & E. Barboza em X/2007 como Hippocrateaceae
5620,
5621,Det. por M.G. Caxambu em 15/VIII/2012 como Capparidaceae e gen. Crataeva
5622,
5623,
5624,
5625,
5626,
5627,
5628,
5629,
5630,
5631,
5632,
5633,Det. por J. Cordeiro em 2008como pertencente a Caesalpinaceae
5634,
5635,
5636,
5637,
5638,
5639,
5640,
5641,Det. por M.G. Caxambu em 24/X/2007 como pertencente a Asclepiadaceae
5642,Det. por J. Cordeiro & E.Barbosa em 2008 como Mascagnia benthamiana
5643,
5644,Det. por J.Cordeiro & E. Barboza em 2008 como S. gracilis
5645,
5646,
5647,
5648,
5649,
5650,Det. por J. Cordeiro & E. Barboza em X/2007 como Zephyranthes entreriana
5651,
5652,
5653,
5654,
5655,
5656,
5657,
5658,
5659,
5660,duplicata
5661,Det. por C. Jascone em 18/X/2007 como L. volubile (Schizaeaceae)
5662,"Det. por J. Cordeiro & E. Barsbosa como pertencente a Mimosaceae, em X/2007"
5663,
5664,Det. por M.G. Caxambu em 29/VIII/2007 como B. brasiliensis em Loganiaceae
5665,
5666,anterior// det. por M.G. Caxambu como L. chinensis em 28/VIII/2007
5667,
5668,anteriormente id. como A. gastonis por C. Jascone em 18/X/2007
5669,
5670,
5671,
5672,
5673,
5674,Det. por J. Cordeiro & E. Barboza em 2007 em Apiaceae como H. pusilla
5675,
5676,
5677,
5678,
5679,
5680,
5681,
5682,
5683,
5684,
5685,
5686,
5687,Det. por M.G. Caxambu em 30/VIII/2007 como pertencente a Mimosaceae
5688,
5689,
5690,
5691,
5692,
5693,
5694,
5695,
5696,
5697,
5698,
5699,
5700,
5701,
5702,
5703,
5704,
5705,
5706,
5707,
5708,
5709,
5710,
5711,
5712,
5713,
5714,
5715,
5716,
5717,
5718,Det. por M.G. Caxambu em 03/IX/2007 como Tabebuia alba
5719,
5720,
5721,
5722,
5723,unicata
5724,
5725,
5726,
5727,
5728,Det. por M.L. Brotto em 2007 como O. indecora
5729,
5730,
5731,
5732,
5733,
5734,duplicata
5735,
5736,
5737,
5738,
5739,
5740,
5741,
5742,
5743,
5744,duplicata
5745,
5746,
5747,
5748,unicata
5749,
5750,duplicata
5751,
5752,
5753,
5754,
5755,
5756,
5757,
5758,unicata
5759,
5760,
5761,
5762,
5763,
5764,
5765,
5766,
5767,
5768,
5769,
5770,
5771,
5772,
5773,
5774,
5775,
5776,
5777,
5778,
5779,
5780,
5781,
5782,
5783,
5784,
5785,
5786,
5787,
5788,
5789,
5790,
5791,
5792,
5793,
5794,
5795,
5796,
5797,
5798,
5799,
5800,
5801,
5802,
5803,
5804,
5805,
5806,
5807,
5808,
5809,
5810,
5811,
5812,
5813,
5814,
5815,
5816,
5817,
5818,
5819,
5820,
5821,
5822,
5823,Det. por M.G. Caxambu em 14/IX/2007 como Tabebuia chrysotricha
5824,Det por M.G. Caxambu em 14/IX/2007 como Mikania cordifolia
5825,Det. por M.G. Caxambu em 14/IX/2007 como Ruellia angustifolia
5826,
5827,
5828,
5829,Det. por M.G. Caxambu em 14/IX/2007 como Alchornea iricurana
5830,
5831,
5832,
5833,
5834,Det. por J. Cordeiro & E. Barboza em 2007 como Macfadyena unguis-cati
5835,
5836,
5837,
5838,
5839,Det. por J. Cordeiro & C.A. Fagundes-Filho em 2011 como Z. rugosum
5840,
5841,
5842,
5843,
5844,
5845,
5846,
5847,
5848,
5849,
5850,
5851,
5852,
5853,
5854,
5855,
5856,
5857,Det. por M.G. Caxambu em 11/IX/2008 como pertencente a Mimosaceae
5858,
5859,Det. por J. Cordeiro & E. Barbosa em 2008 como S. luzula
5860,
5861,
5862,
5863,
5864,
5865,
5866,
5867,
5868,
5869,Det. por M.G. Caxambu em 11/IX/2008 como pertencente a Mimosaceae
5870,
5871,
5872,
5873,
5874,
5875,
5876,duplicata
5877,
5878,
5879,
5880,
5881,
5882,Det. por J. Cordeiro & E.D. Lozano em 2009como Eugenia psidiiflora
5883,
5884,
5885,
5886,
5887,
5888,
5889,Det. por J.Cordeiro & E.Barbosa em 2008 como Ottonia propinqua
5890,Det. por M.G. Caxambu em 03/X/2007 como C. dracaenoides
5891,
5892,
5893,
5894,
5895,
5896,
5897,
5898,
5899,
5900,
5901,
5902,Det. por J. Cordeiro & E.Barboza em 2007 como Arrabidaea pulchella
5903,
5904,
5905,
5906,
5907,Det. por M.G. Caxambu em 16/X/2007 como Phoradendron crassifolium
5908,
5909,
5910,revisada por P. Weber em 08/VII/2013
5911,
5912,
5913,duplicata
5914,
5915,
5916,
5917,
5918,
5919,
5920,Det. por J. Cordeiro & E. Barboza em 2007 como Macfadyena unguis-cati
5921,
5922,Det. por M.G. Caxambu em 17/X/2007 como pertencente a Caesalpinaceae
5923,
5924,
5925,duplicata
5926,
5927,
5928,Det. por M.G. Caxambu em 17/X/2007 como Platyaechmea distichantha
5929,
5930,
5931,revisada por I. Cordeiro em 2014
5932,
5933,
5934,
5935,
5936,Det. por E. Barboza & T. Tuleski em 2009 como Hippocrateaceae
5937,
5938,Det. por M.G. Caxambu em 19/II/2008 como Macfadyena unguis-cati
5939,Det. por M.G. Caxambu em 26/X/2007 como O. palustris
5940,
5941,
5942,
5943,duplicata
5944,
5945,
5946,unicata
5947,
5948,
5949,
5950,Det. por J. Cordeiro em 2008 como Cheilanthes concolor
5951,Det. por M.G. Caxambu em 26/X/2007 como Capsicodendron dinisii
5952,
5953,Det. por M.G. Caxambu em 26/X/2007 em Apiaceae como H. leucocephala
5954,
5955,unicata
5956,
5957,
5958,
5959,Det. por A. Rapini em 2004 como Asclepiadaceae
5960,Det. por A. Rapini em 2004 como pertencente a Asclepiadaceae
5961,
5962,unicata
5963,
5964,
5965,
5966,Det. por A. rapini em 2005 como pertencente a Asclepiadaceae
5967,Det. por G. Hatschbach como Erigeron tweediei em 2005
5968,
5969,
5970,
5971,unicata
5972,
5973,Det. O.S. Ribas em 2004 como pertencente a Mimosaceae
5974,
5975,
5976,
5977,
5978,
5979,unicata
5980,
5981,
5982,Det. por A. Dunaiski Jr. como F. autumnalis em 14/VII/1998
5983,
5984,
5985,
5986,Det. por G. hatschbach em 2005 como D. ligulifolia
5987,
5988,
5989,
5990,
5991,
5992,
5993,
5994,
5995,
5996,
5997,
5998,duplicata
5999,
6000,
6001,
6002,Det. por A. Rapini em 2004 como pertencente a Asclepiadaceae
6003,
6004,
6005,
6006,Det. por M.G.Caxambu em 27/XI/2007 como L. sibiricus
6007,duplicata
6008,Det. por M.G. Caxambu como pertencente a Caesalpinaceae em 27/XI/2007
6009,
6010,
6011,
6012,Det. por J. Cordeiro & E. Barboza em 2008 como Oxalis linarantha
6013,unicata
6014,
6015,
6016,
6017,
6018,
6019,
6020,Det. porJ. Cordeiro em 2008 como Rollinia emarginata 
6021,duplicata
6022,
6023,
6024,
6025,Det. por M.G. Caxambu em 27/XI/2007 como Apium leptophyllum
6026,
6027,
6028,
6029,
6030,
6031,
6032,
6033,
6034,
6035,duplicata
6036,
6037,Det. por J.Cordeiro em 2008 como pertencente a Caesalpinaceae
6038,
6039,Det. por J. Cordeiro & E. Barboza em 2008 como Dennstadtiaceae
6040,
6041,Det. por J. Cordeiro & G. Felitto em 2011 como pertencente a Monimiaceae
6042,Det. por J.Cordeiro & E.D.Lozano em 2009 como Eugenia umbelliflora
6043,
6044,
6045,
6046,
6047,nov. comb. de Borreria
6048,Det. por J.Cordeiro & E.Barbosa em 2008 como pertencente a Mimosaceae
6049,Det. por J. Cordeiro & E.D. Lozano como pertencente a Clusiaceae
6050,
6051,
6052,
6053,
6054,
6055,
6056,
6057,Det. por J. Cordeiro & E. Barbosa em 2008 como B. laevifolia
6058,
6059,
6060,
6061,Det. por M.G.Caxambu em 10/I/2008 como pertencente a Caesalpinaceae
6062,
6063,
6064,
6065,Det. por J. Cordeiro & E.Barbosa em 2008 como pertencente a Mimosaceae
6066,
6067,Det. por J.Cordeiro & E.Barbosa em 2008 como pertencente a Mimosaceae
6068,Det. por J.Cordeiro & E.Barbosa em 2009 como Mimosaceae
6069,
6070,
6071,
6072,
6073,
6074,
6075,
6076,
6077,
6078,Det. por J. Cordeiro em 2008 como B. triplinervium
6079,Det. por M.G. Caxambu em 11/IX/2008 como Piriadacus erubescens
6080,
6081,
6082,Det. por J. Cordeiro & E. Barboza em 2008 como Hippocrateaceae
6083,
6084,
6085,
6086,
6087,
6088,
6089,Det. por J. Cordeiro & E. Barboza em 2008 como I. coccinea
6090,
6091,
6092,
6093,
6094,
6095,Det por J. Cordeiro & E. Barboza como Myrcia rostrata em 2008
6096,Det. por J. Cordeiro & V.C. Martin em 2010 em Apiaceae
6097,
6098,Det. por J. Cordeiro em 2008 como Sapium glandulatum
6099,
6100,
6101,
6102,
6103,
6104,
6105,unicata
6106,
6107,
6108,
6109,
6110,
6111,
6112,
6113,Det. por J. Cordeiro em 2008 como Sapium hasslerianum
6114,Det. por J. Cordeiro & E.D. Lozano em 2009 como Myrcia fallax
6115,
6116,
6117,
6118,
6119,
6120,
6121,duplicata
6122,Det. por J. Cordeiro & E.D. Lozano em 2009 como Gomidesia sellowiana
6123,Det. por J. Cordeiro & E.D. Lozano em 2009 como Myrcia rostrata
6124,
6125,
6126,
6127,
6128,duplicata
6129,
6130,
6131,Det. como Campomanesia sp. por J. Cordeiro & E.D. Lozano em 2009
6132,
6133,
6134,
6135,Det. por J. Cordeiro & E. Barbosa em 2008 como Acosmium dasycarpum
6136,
6137,
6138,
6139,duplicata
6140,
6141,
6142,
6143,
6144,Det. por J. Cordeiro & E. Barboza em 2008 como Grammitidaceae
6145,
6146,Det. por J. Cordeiro & E. Barboza em 2008 como Grammitidaceae
6147,
6148,
6149,
6150,
6151,
6152,
6153,
6154,
6155,duplicata
6156,Det. por J. Cordeiro & E. Barbosa em 2008 como pertencente a Euphorbiaceae
6157,
6158,
6159,
6160,
6161,
6162,
6163,
6164,
6165,
6166,
6167,Det. por J. Cordeiro & E.L. Siqueira em 2008 como Distictella elongata
6168,
6169,
6170,Det. por J. Cordeiro & E. Barbosa em 2008 como A. fritzmuelleri
6171,
6172,
6173,Det. por J. Cordeiro & E.D. Lozano em 2009 como Eugenia sp.
6174,
6175,Det. por J. Cordeiro & E. Barboza em 2008 como O. cytisoides
6176,
6177,
6178,Det. por M.G. Caxambu em 30/I/2009 como pertencente a Caesalpinaceae
6179,unicata
6180,
6181,
6182,
6183,
6184,Det. por J.Cordeiro & E.Barbosa em 2008 como Ficus crocata
6185,
6186,
6187,
6188,
6189,
6190,
6191,
6192,
6193,
6194,
6195,
6196,
6197,
6198,
6199,
6200,
6201,
6202,
6203,
6204,anterior// como Pfaffia paniculata det. por M.G. Caxambu em 05/XII/2007
6205,
6206,"Det. por O.S. Ribas &¨E.D. Lozano como pertencente a Mimosaceae, em 2009"
6207,Det. por J.Cordeiro & E.Barbosa como Eriosema pretiosa em 2008
6208,
6209,revisada por I. Cordeiro em 2014
6210,nov. comb. de Borreria
6211,duplicata
6212,
6213,
6214,
6215,
6216,
6217,
6218,
6219,
6220,
6221,
6222,nov. comb. de Borreria
6223,
6224,
6225,
6226,
6227,
6228,
6229,
6230,
6231,
6232,
6233,duplicata
6234,
6235,
6236,
6237,
6238,
6239,
6240,
6241,
6242,Det. por J. Cordeiro em 2008 cmo A. phyllitidis Schizaeaceae
6243,
6244,duplicata
6245,
6246,
6247,Det. por M.G. Caxambu em 11/XII/2007 como Mandevilla velutina
6248,Det. por J.Cordeiro & E.Barbosa em 2008 como Waltheria douradinha
6249,duplicata
6250,
6251,
6252,
6253,nov. com. de Borreria para Spermacoce
6254,
6255,
6256,
6257,
6258,
6259,
6260,
6261,duplicata
6262,
6263,
6264,
6265,
6266,
6267,
6268,
6269,
6270,
6271,
6272,
6273,Det. por J. Cordeiro em 2008 como Sticherus lanuginosus
6274,duplicata
6275,
6276,
6277,
6278,
